room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,description,latitude,longitude,listed
15517470,99729176,Private room,Viborg,2,0,2,1,23,1,Værelse tæt på natur.,56.374306,9.390146,10/01/2019
5322172,27572139,Entire home/apt,København,2,0,4,3,186,1,Spacious house close to city-beach,55.650267,12.631851,10/01/2019
5304029,27469664,Entire home/apt,Holstebro,2,0,4,2,124,1,BEVARINGSVÆRDIGT renoveret MEJERI,56.36908,8.650457,10/01/2019
16993911,113826381,Private room,København,3,4.5,2,1,38,1,Cozy room in the center of Copenhagen,55.662344,12.607396,10/01/2019
10893371,27299414,Entire home/apt,Bornholm,2,0,6,4,155,1,"Sweedish wooden house, Bornholm, DK",55.103673,14.713698,10/01/2019
15793687,99234372,Private room,Frederiksberg,2,0,1,1,46,1,Penthouse Apartment,55.680654,12.513626,10/01/2019
10078679,45276528,Private room,Frederiksberg,4,5,2,1,39,1,Cosy room in Frederiksberg,55.681629,12.515593,10/01/2019
18369634,113427043,Private room,København,3,5,2,1,91,1,Hyggeligt stort værelse med altan,55.658272,12.538149,10/01/2019
13744651,44716558,Entire home/apt,København,4,5,6,3,144,1,"Nice, spacious 3 room flat in lovely Valby",55.666068,12.517935,10/01/2019
12108348,44657170,Entire home/apt,Odsherred,4,5,4,3,103,1,Skønt hus tæt på natur og strand,55.899783,11.532905,10/01/2019
2981407,15207137,Private room,Vesthimmerlands,5,5,6,1,46,1,Hyggeligt loftsetage i Vesthimmerl.,56.824481,9.233935,10/01/2019
18108252,40837206,Private room,København,3,4,2,1,62,1,Airy and charming room close to central town,55.665505,12.578993,10/01/2019
16937724,112596448,Entire home/apt,Frederikssund,3,4.5,2,1,31,1,Dejlig lys lejlighed i nærhed af både by og natur,55.844384,12.063115,10/01/2019
2895980,14800189,Entire home/apt,Aarhus,5,4.5,5,1,93,1,Cosy home in the heart of Aarhus,56.144498,10.188701,10/01/2019
14226056,39854306,Private room,København,3,5,1,1,82,1,Private room in new penthouse at Vesterbro,55.668407,12.554469,10/01/2019
16094092,97345776,Entire home/apt,Halsnæs,2,0,4,1,80,1,Cozy cottage by the fjord,55.893813,12.054276,10/01/2019
17629433,111553171,Entire home/apt,København,3,4.5,4,2,156,1,Bright Charming Home,55.66562,12.550924,10/01/2019
8209771,43285649,Entire home/apt,København,4,5,2,1,93,1,Copenhagen City Apartment & Balcony,55.694822,12.546189,10/01/2019
7590868,13816816,Entire home/apt,Syddjurs,5,4.5,8,3,105,1,Sommerhus ved hyggelige Ebeltoft,56.243534,10.572141,10/01/2019
16700584,13516359,Private room,København,5,4.5,3,1,93,1,Feel at home next to the Little Mermaid,55.693839,12.587801,10/01/2019
9734384,42920141,Entire home/apt,København,4,5,4,1,56,1,"55m2, 2 rooms, 800m from train-hub",55.681453,12.489782,10/01/2019
13384635,24329135,Private room,Høje Taastrup,2,0,2,1,40,1,TheOne BigRoom,55.654792,12.311593,10/01/2019
11266084,24278228,Entire home/apt,Læsø,2,0,5,1,85,1,Dejligt træhus nær havn og strand,57.294278,10.925095,10/01/2019
7326508,38380858,Entire home/apt,København,3,5,3,2,116,1,Large & light apartment close to Cph City & water,55.717572,12.576018,10/01/2019
6117401,12718231,Entire home/apt,Solrød,5,5,8,4,233,1,Wonderful house 450 m to the beach,55.537243,12.222651,10/01/2019
18073106,23921449,Entire home/apt,København,2,0,4,2,124,1,Bohemian and Romantic Apartment in the NW quarter,55.708259,12.51692,10/01/2019
13609020,23893132,Entire home/apt,København,2,0,2,1,70,1,Nice apartment at Nørrebro in Copenhagen,55.698537,12.535879,10/01/2019
17008555,114019193,Private room,Sønderborg,4,5,2,1,42,1,Værelse med bad i pæn Villa,54.912879,9.566506,10/01/2019
9832242,38249683,Entire home/apt,Lyngby-Taarbæk,3,5,3,2,171,1,Great 3-room flat in modern style,55.767019,12.498796,10/01/2019
10081455,23860937,Entire home/apt,Aarhus,2,0,6,3,216,1,Murermester-villa centralt i Aarhus,56.127041,10.184106,10/01/2019
16826304,38011128,Entire home/apt,Skanderborg,3,4.5,4,2,76,1,"House near forrest, lake & Aarhus",56.087104,9.7721,10/01/2019
13040064,37963126,Entire home/apt,Lejre,3,5,7,4,162,1,Authentic 1800 house with unique setting and view,55.617841,11.968149,10/01/2019
7160242,37498162,Entire home/apt,København,3,4.5,4,2,349,1,Bright and perfect located apartment at Vesterbro.,55.671259,12.562301,10/01/2019
17382141,22607342,Entire home/apt,København,2,0,3,1,85,1,Charming two room apartment near heart of CPH,55.660534,12.519351,11/01/2019
15778812,40694100,Entire home/apt,København,4,5,2,1,178,1,Penthouse flat in CPH City,55.68264,12.572893,11/01/2019
7043212,36926532,Private room,København,3,4.5,2,1,41,1,"Charming, private room in Nørrebro",55.701565,12.552614,11/01/2019
15715101,40412285,Entire home/apt,København,4,5,2,1,108,1,Charming apartment close to everything,55.650033,12.526597,11/01/2019
13527260,22020950,Entire home/apt,København,2,0,6,2,156,1,2 floor spacious apartment in hip Nørrebro,55.693637,12.54693,11/01/2019
7633352,40044525,Entire home/apt,Aarhus,4,4.5,6,3,101,1,Centralt i Aarhus - masser af plads,56.14975,10.160977,11/01/2019
13449596,10544856,Entire home/apt,København,5,5,8,3,325,1,Penthouse med udsigt over København,55.659728,12.609423,11/01/2019
17212874,36039983,Entire home/apt,København,3,4.5,4,1,77,1,Big Cosy aparment 10 min from CPH city,55.662769,12.482799,11/01/2019
9225405,35752647,Private room,Kalundborg,3,5,4,1,62,1,Summer house unique location.,55.712311,11.012928,11/01/2019
7082456,21000550,Entire home/apt,København,2,0,6,4,310,1,Charmerende herskabelig villalejlighed med have,55.718646,12.576517,11/01/2019
1842161,9626766,Entire home/apt,Gentofte,5,4,5,3,108,1,Cool designerfunkis Villa close cph,55.747136,12.510142,11/01/2019
15351738,20858238,Entire home/apt,København,2,0,3,2,62,1,Charming apartment 15min from central Copenhagen,55.664533,12.605205,11/01/2019
14836132,92813841,Entire home/apt,Tårnby,2,0,2,0,77,1,8 minutes walk airport - green area,55.633531,12.632232,11/01/2019
2810073,9485670,Entire home/apt,Gribskov,5,4.5,8,2,116,1,Lovely Summerhouse in Tisvilde,56.065042,12.107647,11/01/2019
6673528,34881706,Entire home/apt,Aarhus,3,5,3,1,93,1,Lækker lejlighed i hjertet af Aarhus,56.15826,10.194517,11/01/2019
17379481,9238374,Entire home/apt,København,5,5,5,2,124,1,Spacious and newly renovated apartment near park,55.710657,12.577536,11/01/2019
6650063,34808108,Entire home/apt,København,3,4,6,4,334,1,Stor solrig lejlighed med altaner,55.670589,12.549521,11/01/2019
8023199,9139092,Entire home/apt,Odsherred,5,4.5,3,1,38,1,Idylisk smukt på stor flot ejendom,55.922612,11.732368,11/01/2019
13602647,9073542,Entire home/apt,Kolding,5,4,5,3,77,1,Udsigt! Ferie! Moderne hus!,55.377743,9.607931,11/01/2019
7302770,38252225,Entire home/apt,Odsherred,4,5,7,3,138,1,Rørvig. Tæt på Dybesø. Børnevenligt,55.957686,11.754912,11/01/2019
13718571,38084816,Entire home/apt,Syddjurs,4,4.5,4,3,77,1,Hyggeligt hus tæt på by og børnevenlig strand,56.197963,10.700012,11/01/2019
10308592,19911207,Entire home/apt,Odense,2,0,3,1,53,1,Apartment in centrum for rent,55.398825,10.375784,11/01/2019
7256328,37991300,Entire home/apt,København,4,5,2,1,90,1,Central location with balcony,55.703343,12.546664,11/01/2019
15703025,8486374,Entire home/apt,København,5,5,4,2,318,1,Lovely and spacious apartment,55.669319,12.539341,11/01/2019
18082592,19691935,Entire home/apt,København,2,0,5,2,178,1,Cosy apartment in trendy neighbourhood,55.664745,12.544039,11/01/2019
16939244,8288446,Private room,København,5,5,2,1,27,1,Cosy room in flat with garden-15min fromthe center,55.701172,12.529755,11/01/2019
5888755,19528851,Private room,København,2,0,2,1,149,1,Private room with bicycles + TV !!,55.657833,12.610208,11/01/2019
14383360,33875686,Entire home/apt,København,3,5,6,2,186,1,Hyggeligt byggeforeningshus,55.667544,12.539646,11/01/2019
5072153,8148402,Entire home/apt,Frederiksberg,5,5,5,3,202,1,Cosy apartment in the heart of Cph,55.676473,12.553418,11/01/2019
18090794,109428568,Entire home/apt,København,4,5,2,1,108,1,Charming apartment near Copenhagen central station,55.670318,12.555505,11/01/2019
3750196,19186900,Private room,København,2,0,3,1,77,1,Upper floor of House for rent,55.639928,12.612137,11/01/2019
16168643,105544092,Private room,Aarhus,3,5,1,1,31,1,Bright and fantastic room in a brand new apartment,56.163476,10.229715,11/01/2019
16950634,7670290,Entire home/apt,København,5,5,2,1,58,1,Cozy and beautifully lid attic,55.700097,12.520593,11/01/2019
12118508,33280675,Entire home/apt,Frederiksberg,3,5,2,1,124,1,Penthouse apartment - 29. floor,55.672734,12.500001,11/01/2019
18144631,108461075,Private room,Bornholm,4,4.5,2,1,52,1,Beautiful large room full of light,55.105794,15.145572,11/01/2019
17274603,32642802,Entire home/apt,København,3,5,9,3,310,1,Large and light flat on best street in Nørrebro,55.688074,12.558739,11/01/2019
3613826,18208783,Entire home/apt,København,2,0,8,4,170,1,Fantastic familyhouse in Copenhagen,55.682742,12.477652,11/01/2019
6257488,32471896,Private room,Odense,3,4.5,1,1,42,1,Single Room,55.365269,10.361514,11/01/2019
3572504,17990122,Entire home/apt,Aarhus,2,0,4,3,108,1,"Sunny garden, new house, Aarhus",56.158114,10.150767,11/01/2019
8990097,32175566,Entire home/apt,Herning,3,5,6,2,183,1,I hjertet af Jylland - tæt på Boxen,56.084113,8.955631,11/01/2019
12287817,6389970,Entire home/apt,Rødovre,5,5,6,3,139,1,Great house close to Cph City,55.667739,12.478096,11/01/2019
15983220,103848257,Entire home/apt,København,3,5,4,2,186,1,Super cosy apartment by Meatpacking District,55.667592,12.555638,11/01/2019
17983493,17418465,Entire home/apt,København,2,0,2,1,112,1,"True Copenhagen experience, close to the centre",55.690555,12.540064,11/01/2019
17818896,6042591,Shared room,København,5,5,1,1,23,1,Small Cosy above our Café( Breakfast incl )Key 1B,55.696618,12.543831,11/01/2019
7943479,5834472,Entire home/apt,København,5,5,3,2,147,1,Nice apt. in award winning 8-tallet,55.617621,12.571384,12/01/2019
3324179,16782551,Entire home/apt,København,2,0,2,1,93,1,2-room apartment in the heart of Vanløse,55.685341,12.492184,12/01/2019
9487933,5518306,Entire home/apt,Frederiksberg,5,5,2,0,55,1,Beautiful Functional flat,55.668351,12.5219,12/01/2019
5996015,31130230,Entire home/apt,København,3,4.5,4,2,108,1,Wonderful apartment in Copenhagen,55.658351,12.510916,12/01/2019
11477186,31030704,Entire home/apt,Aarhus,3,4.5,3,1,46,1,New and cozy apartment in Aarhus C,56.156926,10.190429,12/01/2019
18204085,16629315,Entire home/apt,København,2,0,4,1,156,1,Cosy+bright apartment in beautiful Christianshavn,55.672518,12.590456,12/01/2019
14100710,34745693,Entire home/apt,Gribskov,4,5,4,1,77,1,Dejlig gæstehytte i Gilleleje,56.114465,12.329424,12/01/2019
17382182,30973097,Entire home/apt,Odense,3,5,6,3,116,1,Lovely house with garden,55.41061,10.398207,12/01/2019
11889146,16554435,Entire home/apt,Aarhus,2,0,2,1,43,1,Unique summer experience in central Aarhus,56.165433,10.211271,12/01/2019
5925843,30769755,Private room,Roskilde,3,3.5,1,1,46,1,"Stort, lyst vær. midt i Roskilde.",55.639413,12.083717,12/01/2019
6839339,16290551,Entire home/apt,København,2,0,8,4,156,1,Large villa near city and beach,55.655761,12.626766,12/01/2019
12690517,16202001,Entire home/apt,Aarhus,2,0,4,1,62,1,Large and nice apartment in Aarhus,56.169433,10.215579,12/01/2019
14045651,30531773,Entire home/apt,Frederiksberg,3,4.5,2,1,108,1,Cozy modern flat with good location,55.692717,12.533292,12/01/2019
16850886,16018640,Entire home/apt,København,2,0,3,1,77,1,Lovely rooftop apartment in the hip Vesterbro!,55.671445,12.558288,12/01/2019
16785385,30392792,Entire home/apt,Rødovre,3,5,2,1,67,1,New & bright apartment w. balcony!â˜†,55.709221,12.45204,12/01/2019
8146268,15827740,Entire home/apt,Gribskov,2,0,4,2,132,1,Low-key ferie og afslapning i nuet.,56.097389,12.166434,12/01/2019
12577497,30202517,Entire home/apt,København,3,4.5,2,0,64,1,Cozy studio apartment,55.6667,12.517155,12/01/2019
11297136,29945295,Private room,Odense,3,4,1,1,39,1,Cosy room i Odense C,55.392258,10.40988,12/01/2019
13936972,33671820,Entire home/apt,København,4,5,2,1,186,1,"Central, Spacious Apartment with a Unique View",55.69879,12.578009,12/01/2019
8197549,15364198,Entire home/apt,Odsherred,2,0,8,4,108,1,House by a beach with sand dunes,55.931655,11.530438,12/01/2019
16159984,101477013,Entire home/apt,Aarhus,3,5,6,4,62,1,"Familievenligt, nybygget rækkehus 7 km fra Århus C",56.131457,10.090771,12/01/2019
2907282,14852789,Entire home/apt,Rudersdal,2,0,4,3,93,1,"Klyngehus tæt på by,strand & skov",55.839897,12.530882,12/01/2019
6767102,14840719,Entire home/apt,Hedensted,2,0,4,2,77,1,A cosy little summerhouse,55.771403,10.013099,12/01/2019
7249342,29059346,Private room,København,3,5,2,1,35,1,Private room with books in Copenhagen NV.,55.702876,12.522779,12/01/2019
685713,3349023,Entire home/apt,København,5,5,8,3,202,1,Spacious apartment  in Vesterbro,55.667533,12.546876,12/01/2019
2869163,14602841,Entire home/apt,Odsherred,2,0,4,2,124,1,Sommerhus ved marker og sø,55.813143,11.558506,12/01/2019
5590049,28960010,Entire home/apt,Svendborg,3,4.5,6,2,62,1,Sommerhus Drejø  Sydfynske Ø-hav,54.968722,10.422039,12/01/2019
5513246,3273248,Private room,København,5,4,1,1,44,1,2nd room in cozy 2 bedroom apt.,55.664321,12.607236,12/01/2019
5922644,3273248,Private room,København,5,4.5,2,1,35,1,Great room with 2 separate beds in renovated apt.,55.664151,12.608594,12/01/2019
16503879,28773827,Private room,København,3,5,3,1,58,1,Privat room in brand new modern place near harbor,55.654899,12.548361,12/01/2019
15612284,100665425,Entire home/apt,København,3,5,3,2,46,1,Neat pad 15 min from Copenhagen.,55.682349,12.489043,12/01/2019
10263793,2924713,Entire home/apt,Odsherred,5,5,5,2,70,1,Klassisk sommerhusdrøm ved havet,55.950932,11.431529,12/01/2019
11468171,28560588,Entire home/apt,København,3,4.5,4,1,80,1,Cozy flat with central location,55.670607,12.542811,12/01/2019
9070421,28534227,Entire home/apt,Odense,3,4.5,2,1,77,1,Bright apartment in fairytale house,55.405351,10.40923,12/01/2019
14045439,2683842,Entire home/apt,København,5,5,3,1,78,1,Cozy Copenhagen apartment,55.660356,12.520364,12/01/2019
9918560,2667376,Private room,København,5,4,2,1,87,1,Cozy Apartment in the Heart of CPH,55.682511,12.572118,12/01/2019
6883677,13612293,Private room,København,2,0,2,1,138,1,Penthouse with balcony,55.679311,12.587193,12/01/2019
13024733,31671899,Entire home/apt,Odense,4,5,4,1,59,1,2 flat apartment near Zoo and City,55.381548,10.370627,12/01/2019
9825264,13498124,Entire home/apt,Aarhus,2,0,2,0,46,1,Perfect for a couple!,56.157555,10.198815,12/01/2019
15480675,1709155,Entire home/apt,København,5,5,2,1,77,1,Cosy and bright in Østerbro,55.708808,12.558915,12/01/2019
6846486,30819280,Entire home/apt,Halsnæs,4,5,6,3,116,1,Ocean view in sunny Denmark,55.972274,11.853484,12/01/2019
16719060,84649635,Private room,København,2,0,2,1,101,1,Værelse med udsigt til Tivoli,55.674683,12.573443,12/01/2019
5196964,26885479,Entire home/apt,København,3,4.5,2,1,62,1,Cosy two-room apartment,55.71244,12.566862,12/01/2019
14744182,1123866,Entire home/apt,København,5,4.5,4,1,186,1,Very central city apartment next to Kongens Nytorv,55.67886,12.582926,12/01/2019
11819784,12277262,Private room,København,2,0,5,2,147,1,109sqm light open flat w 2bathrooms,55.656075,12.597659,12/01/2019
2370542,12110817,Entire home/apt,Gentofte,2,0,3,1,124,1,"New Nordic design, Seaview, Copenhagen",55.762528,12.597993,12/01/2019
5124085,26482414,Entire home/apt,København,3,5,6,3,155,1,Spacious and cozy House in Copenhagen,55.692631,12.512801,12/01/2019
14036358,84074817,Entire home/apt,København,2,0,3,3,85,1,Charming home with large garden,55.692341,12.474651,12/01/2019
14001037,83658195,Entire home/apt,Frederiksberg,2,0,3,1,93,1,Cozy apartment with easy access to all of CPH,55.676554,12.514885,12/01/2019
11967554,26012357,Entire home/apt,Frederiksberg,3,5,2,1,85,1,Spacious apartment in great area,55.675455,12.504962,12/01/2019
15508747,97609628,Private room,Ringsted,3,5,2,1,55,1,Relax! Cozy room private bathroom outdoor spa,55.452033,11.905754,12/01/2019
15316579,97583450,Private room,København,3,4.5,2,1,85,1,Beautiful apartment in the heart of Copenhagen,55.692876,12.569837,12/01/2019
6919251,25502010,Entire home/apt,København,3,4.5,2,1,77,1,Cozy flat in central Vesterbro,55.671738,12.547654,12/01/2019
7678329,10673277,Entire home/apt,Aalborg,2,0,3,1,108,1,Aalborg Centrum,57.045016,9.918446,13/01/2019
13907571,82473013,Entire home/apt,Hørsholm,2,0,5,4,140,1,196 sqm cozy villa 20 min from Copenhagen,55.895527,12.507779,13/01/2019
6899053,10406234,Private room,København,2,0,3,1,116,1,Bright & Cosy Copenhagen Room,55.724651,12.527704,13/01/2019
13249170,10277193,Entire home/apt,København,2,0,2,1,123,1,Unbelievable view in the heart of Copenhagen,55.669484,12.560535,13/01/2019
10244583,10131181,Entire home/apt,Aarhus,2,0,3,2,43,1,"Cosy 2 bedroom apartment, Aarhus N",56.175385,10.211063,13/01/2019
15509080,24434040,Entire home/apt,København,3,4.5,3,1,69,1,Funky and cosy apartment in the heart of Nørrebro,55.692077,12.542995,13/01/2019
5837132,9865996,Private room,København,2,0,2,1,101,1,Best address in Copenhagen! ,55.686348,12.565982,13/01/2019
14482591,9851295,Private room,Gentofte,2,0,1,1,46,1,Dejligt lyst værelse ved København,55.758563,12.568976,13/01/2019
17958548,28001197,Shared room,Aalborg,4,5,3,1,28,1,Cozy sofas in great house in the city center,57.048447,9.916052,13/01/2019
15310535,96204373,Entire home/apt,Skive,3,5,6,2,74,1,Hyggeligt træsommerhus,56.73077,8.864312,13/01/2019
14924912,81785425,Entire home/apt,Langeland,2,0,4,1,55,1,Feriehus ved Gulstav på Sydlangeland,54.733317,10.696172,13/01/2019
13873690,9754949,Entire home/apt,København,2,0,4,1,61,1,Bright two-room apartment 4 km from the Central St,55.64627,12.526987,13/01/2019
13833182,81588447,Entire home/apt,Assens,2,0,4,1,77,1,Kastanjegaarden,55.264053,9.949334,13/01/2019
3958380,9388348,Private room,Rudersdal,2,0,1,1,62,1,Charming quiet room&garden near Cph,55.848525,12.450877,13/01/2019
13817736,81388275,Entire home/apt,København,2,0,5,3,255,1,Exclusive Penthouse in Østerbro - central CPH,55.699696,12.575442,13/01/2019
15245716,95737287,Entire home/apt,København,3,4.5,5,4,93,1,Hyggelig murstensvilla i naturskønt område,55.713601,12.513339,13/01/2019
14720586,27431889,Entire home/apt,Lolland,4,4.5,14,5,124,1,276 m2 Town House in Old City,54.832916,11.133628,13/01/2019
3718859,9238953,Entire home/apt,Silkeborg,2,0,4,1,151,1,A gem in the heart of Jutland (C),56.202283,9.689974,13/01/2019
5249938,27170663,Entire home/apt,Aarhus,4,5,3,1,68,1,Nice and cozy apartment in the centre of Aarhus,56.14476,10.191848,13/01/2019
5790646,26846892,Private room,København,4,4.5,2,1,93,1,2 room apartment in charming Valby,55.666212,12.509996,13/01/2019
13760956,80682991,Entire home/apt,København,2,0,4,2,85,1,3 room appartment (76m2) Close to Amagerbro Metro,55.659873,12.602824,13/01/2019
17887584,8481178,Entire home/apt,København,2,0,2,1,85,1,Lovely and cozy apartment in Copenhagen,55.693372,12.500367,13/01/2019
1545042,8233677,Entire home/apt,København,2,0,3,2,194,1,Perfect location in Copenhagen.    ,55.670184,12.58633,13/01/2019
13707500,80012678,Entire home/apt,København,2,0,5,3,108,1,Sprit ny luxuslejlighed i skønne Ørestad,55.616541,12.568698,13/01/2019
1452839,7794006,Private room,Gladsaxe,2,0,2,1,63,1,Room+ in Søborg,55.748108,12.498817,13/01/2019
17374534,22054229,Private room,København,3,5,2,0,46,1,Private room in a friendly shared apartment.,55.699859,12.524819,13/01/2019
4383034,21950212,Private room,Frederiksberg,3,4.5,4,1,231,1,"XXL room (up to 4), private garden",55.676912,12.541044,13/01/2019
4176347,21670442,Entire home/apt,Ærø,3,5,3,2,37,1,Loftslejlighed med havudsigt,54.937488,10.260375,13/01/2019
6155047,21585490,Entire home/apt,Furesø,3,5,7,4,153,1,Danish familiy house Copenhagen,55.819419,12.399189,13/01/2019
15209993,93503165,Private room,Hvidovre,3,5,2,1,46,1,BigRoom with balcony 15 min to city center for 1-2,55.626915,12.4557,13/01/2019
9970982,7071720,Entire home/apt,København,2,0,3,1,70,1,Cozy apartment with great location,55.659851,12.601495,13/01/2019
4124016,21393543,Entire home/apt,Frederiksberg,3,4.5,5,3,310,1,House whit Garden and Jazzusi,55.692915,12.527847,13/01/2019
11270237,6319932,Shared room,København,2,0,4,1,55,1,"Summerhouse 0,7 mile from metro",55.623245,12.585856,13/01/2019
6320288,6276224,Entire home/apt,København,2,0,8,4,194,1,Beachhouse btw city and airport,55.658681,12.633365,13/01/2019
6321215,20641679,Entire home/apt,Gribskov,3,5,4,2,108,1,Cosy apartment in Gilleleje,56.115312,12.345097,13/01/2019
13583763,78225730,Private room,København,2,0,5,1,147,1,"Spacious, Charming and Super Central Apartment!",55.678277,12.571464,13/01/2019
1147398,6199205,Entire home/apt,Svendborg,2,0,4,3,93,1,Beach and city holiday south of fyn,55.09254,10.691382,13/01/2019
1116045,6125133,Entire home/apt,København,2,0,8,4,127,1,Large apartment in Copenhagen.,55.671013,12.547768,13/01/2019
13635837,77663913,Private room,København,2,0,2,1,31,1,Cozy room in hip area of Copenhagen,55.703875,12.525738,13/01/2019
13719728,77660671,Private room,Faaborg-Midtfyn,2,0,2,1,55,1,"B&B ""Gæsteværelserne"" little room",55.215462,10.518652,13/01/2019
13519286,77653412,Entire home/apt,København,2,0,6,2,69,1,135m2 house with garden 8 min from city center,55.645978,12.590796,13/01/2019
13873960,5531411,Entire home/apt,Aarhus,2,0,8,4,101,1,A new and modern house 12 km from Aarhus.,56.250638,10.282888,13/01/2019
13472541,77074833,Entire home/apt,København,2,0,2,2,55,1,Cozy apartment in Copenhagen Nordvest,55.711837,12.530342,14/01/2019
13454119,76867667,Entire home/apt,Gribskov,2,0,5,3,132,1,"Fantastic summerhouse for friends, families & kids",56.094295,12.407331,14/01/2019
13902183,76787874,Private room,Bornholm,2,0,2,1,55,1,Skønt dobbeltværelse med havudsigt,55.186279,14.706437,14/01/2019
13439810,76698679,Entire home/apt,Middelfart,2,0,4,2,101,1,Apartment with ocean view.,55.505451,9.733867,14/01/2019
5632748,22708100,Entire home/apt,Odense,4,4.5,5,2,108,1,Cozy apartment near city and uni,55.384189,10.397951,14/01/2019
3300468,4520273,Entire home/apt,København,2,0,7,3,310,1,Spacious and cozy apartment!,55.692448,12.544379,14/01/2019
15786013,4426685,Entire home/apt,Frederiksberg,2,0,7,3,206,1,"Elegant apartment, walking-distance to Tivoli",55.67916,12.551074,14/01/2019
10205112,4378009,Entire home/apt,Frederikshavn,2,0,7,3,100,1,Wide Beach&high dunes south Skagen,57.66155,10.40307,14/01/2019
14477534,4349100,Entire home/apt,København,2,0,6,3,466,1,The best spot in town,55.672177,12.557399,14/01/2019
829267,4346387,Private room,Syddjurs,2,0,3,1,62,1,Cosy double room No 3 in Djursland,56.296451,10.398061,14/01/2019
11685548,18615167,Private room,Hjørring,3,4.5,3,1,77,1,Charming farm with rooms in Lørslev,57.426531,10.079832,14/01/2019
15945837,22313516,Entire home/apt,København,4,5,5,2,202,1,"Homey, Central and Cosy apartment in CPH",55.690277,12.542644,14/01/2019
770494,4064682,Entire home/apt,Aabenraa,2,0,7,2,140,1,Vestergaards Bnb - apartment for 6,54.884645,9.398309,14/01/2019
13872476,22183073,Entire home/apt,København,4,5,4,1,46,1,Cozy apartment with hip location,55.704863,12.544576,14/01/2019
16331079,3718803,Entire home/apt,København,2,0,4,2,93,1,Nice Large Apartment Close to City Center,55.667308,12.55114,14/01/2019
13352018,75699839,Entire home/apt,Frederiksberg,2,0,4,2,66,1,"Classic, charming Copenhagen apartment",55.682749,12.534935,14/01/2019
18385711,17697802,Private room,København,3,4.5,1,0,49,1,Single bed in a simple private room,55.699722,12.534736,14/01/2019
8599081,3273248,Private room,København,2,0,1,1,32,1,Lovely and cozy 3rd room in beautiful 200 m2 apt.,55.698537,12.576632,14/01/2019
10662403,17641755,Entire home/apt,Samsø,3,4.5,6,3,124,1,Lyst og rummeligt sommerhus med flere terasser,55.816718,10.602621,14/01/2019
8095756,21318200,Entire home/apt,Aarhus,4,4.5,2,1,62,1,Hyggelig med altan og byens puls.,56.164192,10.198806,14/01/2019
3476961,17513025,Entire home/apt,Aarhus,3,3.5,6,3,101,1,Skøn familiebolig,56.242884,10.271242,14/01/2019
17481564,21155053,Entire home/apt,København,4,4.5,4,2,116,1,Modern 3 rooms aprartment with 2 balconies,55.712983,12.578494,14/01/2019
956388,2887934,Entire home/apt,Skanderborg,2,0,7,4,202,1,Great house near århus and Silkebor,56.161026,9.944883,14/01/2019
3412208,17204020,Entire home/apt,København,3,5,2,1,55,1,Pretty flat 10 min from park & bars,55.658881,12.53817,14/01/2019
17621227,2802712,Entire home/apt,København,2,0,2,1,84,1,Private cosy apartment,55.702451,12.558013,14/01/2019
592001,2736621,Private room,Kolding,2,0,2,1,39,1,"Nice rooms,Legoland 50 km.(2)",55.408852,9.546098,14/01/2019
17340635,2692836,Private room,København,2,0,2,1,52,1,Ensuite in modern flat with canal view,55.652996,12.550895,14/01/2019
14897436,2546627,Entire home/apt,København,2,0,2,1,124,1,Cozy charming apartment in the heart of Vesterbro,55.669902,12.55014,14/01/2019
7576947,16755238,Entire home/apt,Helsingør,3,5,6,3,112,1,Skønt istandsat familie hus,55.981611,12.537536,14/01/2019
9543608,2250531,Entire home/apt,Furesø,2,0,5,3,85,1,60ies villa close by lake,55.809361,12.361616,14/01/2019
14685956,88624407,Entire home/apt,Varde,3,4.5,5,1,108,1,"Sommerhus med poolhus. Fyrvej 20, lej. 3.",55.553108,8.119665,14/01/2019
13024017,16552270,Private room,København,3,5,2,1,70,1,Cozy  flat in central Copenhagen,55.666401,12.539111,14/01/2019
4592963,20261216,Entire home/apt,Odsherred,4,5,5,3,144,1,Vacation house - seaview,55.98785,11.301939,14/01/2019
2849743,2060981,Entire home/apt,Roskilde,2,0,8,2,123,1,Great home for families with kids,55.659548,12.130092,14/01/2019
5818581,16268885,Entire home/apt,Svendborg,3,4.5,10,4,466,1,Romantisk strandgård med havudsigt,55.007284,10.47068,14/01/2019
11407025,1847532,Entire home/apt,Høje Taastrup,2,0,6,3,70,1,Charming cottage 25 min from Cph,55.664555,12.163304,14/01/2019
13764737,1722005,Entire home/apt,Aarhus,2,0,4,2,105,1,Penthouse med fantastisk udsigt,56.170615,10.210001,14/01/2019
13628029,73720141,Entire home/apt,København,2,0,5,2,194,1,Beautiful luxury flat in the heart of Nørrebro,55.695301,12.550246,14/01/2019
14346084,87890073,Entire home/apt,Frederikshavn,3,4.5,6,2,116,1,Renoveret byhus i Sæbys gamle bydel (Strandgade),57.332151,10.5297,14/01/2019
245250,1286293,Entire home/apt,København,2,0,6,3,77,1,Large family-house in Copenhagen ,55.692599,12.472883,14/01/2019
4001957,19182324,Entire home/apt,Lyngby-Taarbæk,4,5,4,3,149,1,One story house with oceanview,55.784228,12.592682,14/01/2019
18358417,87260928,Entire home/apt,København,3,5,2,1,151,1,Cosy flat with balcony in the heart of Copenhagen,55.68564,12.568918,14/01/2019
